mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__gamma,param_clf__learning_rate,param_clf__max_depth,param_clf__min_child_weight,param_clf__n_estimators,param_clf__reg_alpha,param_clf__reg_lambda,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.20820679664611816,0.008122690109910725,0.015383529663085937,0.0025962986220148805,0.6247240713084175,4.75357153204958,0.295477637306448,7,7,171,0.15599452033620265,0.05808361216819946,0.9330880728874675,"{'clf__colsample_bytree': 0.6247240713084175, 'clf__gamma': 4.75357153204958, 'clf__learning_rate': 0.295477637306448, 'clf__max_depth': 7, 'clf__min_child_weight': 7, 'clf__n_estimators': 171, 'clf__reg_alpha': 0.15599452033620265, 'clf__reg_lambda': 0.05808361216819946, 'clf__subsample': 0.9330880728874675}",0.8160968268961397,0.8112078818124797,0.7922312869873809,0.8305321226419771,0.8229909099019618,0.8146118056479879,0.012948710224506884,12,0.8480671370467117,0.8486977492982484,0.8500661657219732,0.8454389029038557,0.8449526909665741,0.8474445291874726,0.00195258668540647
0.6549888134002686,0.01648567121835168,0.023313379287719725,0.0002971603720076239,0.7606690070459252,3.540362888980227,0.018027952775362954,4,8,541,0.9385527090157502,0.0007787658410143283,0.9961057796456088,"{'clf__colsample_bytree': 0.7606690070459252, 'clf__gamma': 3.540362888980227, 'clf__learning_rate': 0.018027952775362954, 'clf__max_depth': 4, 'clf__min_child_weight': 8, 'clf__n_estimators': 541, 'clf__reg_alpha': 0.9385527090157502, 'clf__reg_lambda': 0.0007787658410143283, 'clf__subsample': 0.9961057796456088}",0.8189354892291978,0.8139151475484618,0.7983747856342748,0.835795854439477,0.8325890423180247,0.8199220638338872,0.013518662231374318,1,0.839440404818677,0.8401852584201297,0.8418169066975016,0.8363203183142875,0.8359255857935952,0.8387376948088383,0.0022725515990606716
1.1572774410247804,0.0198964900863649,0.04055619239807129,0.0027711121070361317,0.77048890577663,3.0582658024414044,0.01275585903568979,11,1,524,0.6118528947223795,0.13949386065204183,0.6460723242676091,"{'clf__colsample_bytree': 0.77048890577663, 'clf__gamma': 3.0582658024414044, 'clf__learning_rate': 0.01275585903568979, 'clf__max_depth': 11, 'clf__min_child_weight': 1, 'clf__n_estimators': 524, 'clf__reg_alpha': 0.6118528947223795, 'clf__reg_lambda': 0.13949386065204183, 'clf__subsample': 0.6460723242676091}",0.8119491569544747,0.8133722068926192,0.794625244104323,0.8284603336670665,0.8282595981324162,0.8153333079501799,0.012518227395370046,10,0.9065914702993403,0.9052526391300866,0.9076284073565254,0.9054892917184869,0.904296573634966,0.905851676427881,0.0011500070280945167
0.35294666290283205,0.010537712472546997,0.01665487289428711,0.0003360983453895024,0.619817105976215,2.28034992108518,0.31621862494327535,5,7,293,0.5924145688620425,0.046450412719997725,0.8037724259507192,"{'clf__colsample_bytree': 0.619817105976215, 'clf__gamma': 2.28034992108518, 'clf__learning_rate': 0.31621862494327535, 'clf__max_depth': 5, 'clf__min_child_weight': 7, 'clf__n_estimators': 293, 'clf__reg_alpha': 0.5924145688620425, 'clf__reg_lambda': 0.046450412719997725, 'clf__subsample': 0.8037724259507192}",0.7869466157938708,0.7946122436836665,0.7800632440844972,0.8037549936062015,0.807861398308865,0.7946476990954202,0.010291345191749832,33,0.9149867766605619,0.9158980740999602,0.914562330247975,0.9148084183991211,0.9114846404432901,0.9143480479701817,0.0015011672681209231
0.6404118537902832,0.025822921161726114,0.029299354553222655,0.0008605916634212872,0.502314474212375,0.3252579649263976,0.3800653595288,4,9,395,0.09767211400638387,0.6842330265121569,0.7200762468698007,"{'clf__colsample_bytree': 0.502314474212375, 'clf__gamma': 0.3252579649263976, 'clf__learning_rate': 0.3800653595288, 'clf__max_depth': 4, 'clf__min_child_weight': 9, 'clf__n_estimators': 395, 'clf__reg_alpha': 0.09767211400638387, 'clf__reg_lambda': 0.6842330265121569, 'clf__subsample': 0.7200762468698007}",0.7512513666485685,0.7679312969339968,0.7290689836338584,0.7423398328690807,0.7754636743028778,0.7532110308776764,0.016832872882153512,50,0.9964610740607697,0.9958713563399147,0.9956940382995889,0.9951948906615705,0.9949191356039438,0.9956280989931574,0.0005380832905692596
0.6116612911224365,0.03320721872717528,0.023238563537597658,0.001712066107524086,0.47322294090686734,2.475884550556351,0.023411523234935176,3,4,437,0.31171107608941095,0.5200680211778108,0.7733551396716398,"{'clf__colsample_bytree': 0.47322294090686734, 'clf__gamma': 2.475884550556351, 'clf__learning_rate': 0.023411523234935176, 'clf__max_depth': 3, 'clf__min_child_weight': 4, 'clf__n_estimators': 437, 'clf__reg_alpha': 0.31171107608941095, 'clf__reg_lambda': 0.5200680211778108, 'clf__subsample': 0.7733551396716398}",0.8168182685895196,0.8134069154276958,0.797571843495673,0.8343659235321524,0.8292360154244194,0.8182797932938921,0.012911255302422368,3,0.8487684627575524,0.8483158346565967,0.8496839041463026,0.8444744573357352,0.8456530778292314,0.8473791473450836,0.0019766650890629114
0.3544355869293213,0.013451746256652018,0.01653904914855957,0.0017317776966477615,0.5109126733153162,4.847923138822793,0.3123018011108347,4,4,319,0.7272719958564209,0.3265407688058354,0.7852219872026998,"{'clf__colsample_bytree': 0.5109126733153162, 'clf__gamma': 4.847923138822793, 'clf__learning_rate': 0.3123018011108347, 'clf__max_depth': 4, 'clf__min_child_weight': 4, 'clf__n_estimators': 319, 'clf__reg_alpha': 0.7272719958564209, 'clf__reg_lambda': 0.3265407688058354, 'clf__subsample': 0.7852219872026998}",0.8175285539680532,0.8089084413636488,0.7935100466895985,0.82822118577702,0.8247950514973383,0.8145926558591317,0.012451762172585756,13,0.842377375658553,0.8433078036833269,0.8457275162029334,0.8383090854784907,0.8415292229098541,0.8422502007866317,0.0024198602773904884
0.3501434326171875,0.010304466607877658,0.01788811683654785,0.0013526240345767256,0.7125005560154942,4.805860121746745,0.33936820098447906,4,5,266,0.28093450968738076,0.5426960831582485,0.5704621124873813,"{'clf__colsample_bytree': 0.7125005560154942, 'clf__gamma': 4.805860121746745, 'clf__learning_rate': 0.33936820098447906, 'clf__max_depth': 4, 'clf__min_child_weight': 5, 'clf__n_estimators': 266, 'clf__reg_alpha': 0.28093450968738076, 'clf__reg_lambda': 0.5426960831582485, 'clf__subsample': 0.5704621124873813}",0.7985640583202556,0.8030761678802258,0.7781029748510593,0.8165946331743971,0.8176900048573044,0.8028055678166485,0.014421972929412172,26,0.8652762216427798,0.8659355684982614,0.8622989234398615,0.8572783223681968,0.8604064381679701,0.8622390948234138,0.003189342571072646
0.7183843612670898,0.0017307023144110237,0.01992788314819336,0.0018344894779715858,0.8813181884524238,0.3727532183988541,0.39488590527420175,10,1,521,0.014079822715084456,0.19884240408880516,0.855670976374325,"{'clf__colsample_bytree': 0.8813181884524238, 'clf__gamma': 0.3727532183988541, 'clf__learning_rate': 0.39488590527420175, 'clf__max_depth': 10, 'clf__min_child_weight': 1, 'clf__n_estimators': 521, 'clf__reg_alpha': 0.014079822715084456, 'clf__reg_lambda': 0.19884240408880516, 'clf__subsample': 0.855670976374325}",0.7683341638589941,0.7690196574267589,0.756250061955412,0.7876961508341677,0.782707501065633,0.7728015070281933,0.011208826944628934,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.3714445114135742,0.006636383502898802,0.01885061264038086,0.001374788423260865,0.8741053243187233,3.029799873905057,0.3712573426202061,11,7,250,0.6232981268275579,0.3308980248526492,0.5317791751430119,"{'clf__colsample_bytree': 0.8741053243187233, 'clf__gamma': 3.029799873905057, 'clf__learning_rate': 0.3712573426202061, 'clf__max_depth': 11, 'clf__min_child_weight': 7, 'clf__n_estimators': 250, 'clf__reg_alpha': 0.6232981268275579, 'clf__reg_lambda': 0.3308980248526492, 'clf__subsample': 0.5317791751430119}",0.773797039361958,0.7826179656335919,0.7498636980937559,0.7715604833513418,0.7785118805697916,0.7712702134020878,0.011365924756007919,48,0.9462018507563396,0.9395543208711897,0.9396423301984012,0.9379712235654696,0.9381346626586133,0.9403008776100027,0.003030917053111655
