mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__gamma,param_clf__learning_rate,param_clf__max_depth,param_clf__min_child_weight,param_clf__n_estimators,param_clf__reg_alpha,param_clf__reg_lambda,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2484433650970459,0.022783019678436423,0.014058256149291992,0.0016239912805833027,0.6247240713084175,4.75357153204958,0.295477637306448,7,7,171,0.15599452033620265,0.05808361216819946,0.9330880728874675,"{'clf__colsample_bytree': 0.6247240713084175, 'clf__gamma': 4.75357153204958, 'clf__learning_rate': 0.295477637306448, 'clf__max_depth': 7, 'clf__min_child_weight': 7, 'clf__n_estimators': 171, 'clf__reg_alpha': 0.15599452033620265, 'clf__reg_lambda': 0.05808361216819946, 'clf__subsample': 0.9330880728874675}",0.9702369845120358,0.9804403806680351,0.9832836809003641,0.9913634859017183,0.9882752550329512,0.9827199574030209,0.007306309371141064,2,0.986827020855555,0.9842840725277582,0.9851556953085338,0.9834345418406554,0.9822756318389506,0.9843953924742905,0.00154401348479336
0.5978802680969239,0.043071037470051116,0.015911197662353514,0.0014922652394613158,0.7606690070459252,3.540362888980227,0.018027952775362954,4,8,541,0.9385527090157502,0.0007787658410143283,0.9961057796456088,"{'clf__colsample_bytree': 0.7606690070459252, 'clf__gamma': 3.540362888980227, 'clf__learning_rate': 0.018027952775362954, 'clf__max_depth': 4, 'clf__min_child_weight': 8, 'clf__n_estimators': 541, 'clf__reg_alpha': 0.9385527090157502, 'clf__reg_lambda': 0.0007787658410143283, 'clf__subsample': 0.9961057796456088}",0.9726702743049076,0.9798469863780557,0.9821890704462701,0.990791730612982,0.990283921639433,0.9831563966763298,0.006796272733932585,1,0.9868382832212806,0.9853249028269008,0.9848447168316163,0.9823681292021903,0.9829416128542766,0.984463528987253,0.0016268777281287458
0.6397427082061767,0.0407084968309538,0.02042832374572754,0.0022989027302810668,0.77048890577663,3.0582658024414044,0.01275585903568979,11,1,524,0.6118528947223795,0.13949386065204183,0.6460723242676091,"{'clf__colsample_bytree': 0.77048890577663, 'clf__gamma': 3.0582658024414044, 'clf__learning_rate': 0.01275585903568979, 'clf__max_depth': 11, 'clf__min_child_weight': 1, 'clf__n_estimators': 524, 'clf__reg_alpha': 0.6118528947223795, 'clf__reg_lambda': 0.13949386065204183, 'clf__subsample': 0.6460723242676091}",0.9676208247807426,0.9714424332897929,0.9821777858024133,0.9911227468327766,0.987496614606843,0.9799720810625138,0.009067849893377547,19,0.9942737909263812,0.9944072968867537,0.9926002109408223,0.9916960784864715,0.9945522565609901,0.9935059267602837,0.0011482823219190728
0.3421823501586914,0.020216775955611246,0.015118598937988281,0.0009591927724740336,0.619817105976215,2.28034992108518,0.31621862494327535,5,7,293,0.5924145688620425,0.046450412719997725,0.8037724259507192,"{'clf__colsample_bytree': 0.619817105976215, 'clf__gamma': 2.28034992108518, 'clf__learning_rate': 0.31621862494327535, 'clf__max_depth': 5, 'clf__min_child_weight': 7, 'clf__n_estimators': 293, 'clf__reg_alpha': 0.5924145688620425, 'clf__reg_lambda': 0.046450412719997725, 'clf__subsample': 0.8037724259507192}",0.9676544131367791,0.9742526590781863,0.98127125274593,0.9900243748307302,0.986262826878517,0.9798931053340285,0.008083507717842641,21,0.9902148812453924,0.9899657014037131,0.9885015239818733,0.9891120065792556,0.9889984338674296,0.9893585094155328,0.0006366941029452794
0.4925230026245117,0.02367591293766748,0.017919492721557618,0.0028753675447034063,0.502314474212375,0.3252579649263976,0.3800653595288,4,9,395,0.09767211400638387,0.6842330265121569,0.7200762468698007,"{'clf__colsample_bytree': 0.502314474212375, 'clf__gamma': 0.3252579649263976, 'clf__learning_rate': 0.3800653595288, 'clf__max_depth': 4, 'clf__min_child_weight': 9, 'clf__n_estimators': 395, 'clf__reg_alpha': 0.09767211400638387, 'clf__reg_lambda': 0.6842330265121569, 'clf__subsample': 0.7200762468698007}",0.9652024631461094,0.9689345027057287,0.9727739159218801,0.9911227468327767,0.9851945472600885,0.9766456351733167,0.009879965787458176,49,0.9984589329565445,0.9983782193355111,0.9978891867538155,0.9984273106543848,0.9985270673043599,0.9983361434009232,0.00022864002652295647
0.4975463390350342,0.020156553124502038,0.018009376525878907,0.0021281656081315065,0.47322294090686734,2.475884550556351,0.023411523234935176,3,4,437,0.31171107608941095,0.5200680211778108,0.7733551396716398,"{'clf__colsample_bytree': 0.47322294090686734, 'clf__gamma': 2.475884550556351, 'clf__learning_rate': 0.023411523234935176, 'clf__max_depth': 3, 'clf__min_child_weight': 4, 'clf__n_estimators': 437, 'clf__reg_alpha': 0.31171107608941095, 'clf__reg_lambda': 0.5200680211778108, 'clf__subsample': 0.7733551396716398}",0.9689046463892518,0.9706363127449151,0.9832385423249376,0.9902726369955764,0.9894300502542807,0.9804964377417923,0.009104881477897004,11,0.9906714763225185,0.9891367443597837,0.9880568341267031,0.9876531241160061,0.9875908347524068,0.9886218027354836,0.0011650536012299954
0.34464144706726074,0.010415355598357294,0.014765357971191407,0.0023196942611797976,0.5109126733153162,4.847923138822793,0.3123018011108347,4,4,319,0.7272719958564209,0.3265407688058354,0.7852219872026998,"{'clf__colsample_bytree': 0.5109126733153162, 'clf__gamma': 4.847923138822793, 'clf__learning_rate': 0.3123018011108347, 'clf__max_depth': 4, 'clf__min_child_weight': 4, 'clf__n_estimators': 319, 'clf__reg_alpha': 0.7272719958564209, 'clf__reg_lambda': 0.3265407688058354, 'clf__subsample': 0.7852219872026998}",0.9676581451763389,0.9752976301548796,0.98077848996419,0.9899152899401162,0.9887228792392645,0.9804744868949579,0.008346443757971396,12,0.9878779403573267,0.98540702424365,0.983187960262196,0.9822821886140664,0.9829177274592122,0.9843345681872903,0.0020610704802809447
0.294053840637207,0.0068175770697379194,0.015639686584472658,0.002932039308144321,0.7125005560154942,4.805860121746745,0.33936820098447906,4,5,266,0.28093450968738076,0.5426960831582485,0.5704621124873813,"{'clf__colsample_bytree': 0.7125005560154942, 'clf__gamma': 4.805860121746745, 'clf__learning_rate': 0.33936820098447906, 'clf__max_depth': 4, 'clf__min_child_weight': 5, 'clf__n_estimators': 266, 'clf__reg_alpha': 0.28093450968738076, 'clf__reg_lambda': 0.5426960831582485, 'clf__subsample': 0.5704621124873813}",0.9677775704422465,0.9745922746781116,0.9823395323643587,0.9897798742138365,0.9873988143600855,0.9803776132117278,0.008170436022884388,16,0.9852575632651663,0.9843699480664161,0.9846662788802527,0.9824180075271777,0.9835413236068258,0.9840506242691678,0.0009861566425867253
0.5440501689910888,0.018606274524543217,0.017580699920654298,0.0015637399351014411,0.8813181884524238,0.3727532183988541,0.39488590527420175,10,1,521,0.014079822715084456,0.19884240408880516,0.855670976374325,"{'clf__colsample_bytree': 0.8813181884524238, 'clf__gamma': 0.3727532183988541, 'clf__learning_rate': 0.39488590527420175, 'clf__max_depth': 10, 'clf__min_child_weight': 1, 'clf__n_estimators': 521, 'clf__reg_alpha': 0.014079822715084456, 'clf__reg_lambda': 0.19884240408880516, 'clf__subsample': 0.855670976374325}",0.9753088262735584,0.9754730360141817,0.9767160181757997,0.9875342300863652,0.981606030513677,0.9793276282127164,0.004698267518686173,30,1.0,0.9999985922042843,1.0,1.0,1.0,0.9999997184408569,5.631182862675389e-07
0.28038959503173827,0.007158185981185894,0.0152862548828125,0.0016871197752325365,0.8741053243187233,3.029799873905057,0.3712573426202061,11,7,250,0.6232981268275579,0.3308980248526492,0.5317791751430119,"{'clf__colsample_bytree': 0.8741053243187233, 'clf__gamma': 3.029799873905057, 'clf__learning_rate': 0.3712573426202061, 'clf__max_depth': 11, 'clf__min_child_weight': 7, 'clf__n_estimators': 250, 'clf__reg_alpha': 0.6232981268275579, 'clf__reg_lambda': 0.3308980248526492, 'clf__subsample': 0.5317791751430119}",0.9675312558313118,0.9731330472103005,0.9794130480575366,0.9907842075170774,0.9873536757846589,0.979643046880177,0.008633744680165499,26,0.9878291367725157,0.9851287499571795,0.9852851916170694,0.9834930844756172,0.9837876710147453,0.9851047667674255,0.0015354205466810492
